# Undirected graph (each unordered pair of nodes is saved once): datasets/final/10000/graph_10000_12500.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 10000 Edges: 12500
# NodeId	NodeId
0	1270
0	3598
0	6295
0	8813
1	5230
1	8292
2	3469
2	3928
3	1251
3	4887
4	7516
4	9641
5	1964
6	1245
6	2924
7	8
7	2574
7	5491
8	1341
8	2705
8	4721
9	238
9	1516
10	3604
11	68
11	1512
11	2840
11	6590
12	570
12	4868
13	2840
13	8190
13	8708
14	5788
15	31
15	77
15	2200
15	7399
16	4581
16	4731
16	4747
16	5150
16	7244
16	8088
16	9643
17	1152
17	8333
18	8209
19	1424
19	4962
19	8681
19	9412
20	1450
20	7908
21	1551
21	6565
21	8241
22	4002
22	6846
22	7073
23	1110
23	8042
23	8679
24	1990
24	5039
24	5494
24	7859
24	8251
25	4661
25	5541
25	8730
25	9792
26	5975
26	7018
26	8645
26	8915
27	9493
28	1145
28	1486
28	6622
29	6316
29	9783
30	111
30	877
30	1614
30	1809
30	2083
30	9249
30	9651
31	4877
31	7344
31	7965
32	1501
33	2257
33	4394
34	7328
34	9471
34	9964
35	4867
37	7407
38	711
38	4534
38	7865
39	1834
39	9944
40	498
40	2140
40	3309
40	5123
40	5744
42	380
42	567
42	2729
43	7396
44	760
44	1092
45	5758
46	787
46	7114
47	2745
47	8424
47	9504
48	3332
48	5694
49	1563
49	3636
49	5441
50	7645
50	9088
51	959
51	2076
51	7895
51	8584
51	9315
52	7445
53	3310
53	3483
53	5065
53	5957
54	5158
55	422
55	3807
56	1732
56	5318
56	6405
57	84
57	3307
57	3865
57	6982
59	321
59	1914
59	3583
59	5795
59	7389
59	8824
60	590
60	2519
60	4539
60	5742
60	9268
61	3740
61	4204
61	7658
61	9303
62	931
62	1416
62	5992
62	6560
63	9053
63	9339
64	1193
64	2406
64	5433
64	5666
65	1202
65	4056
65	9955
66	141
66	847
66	4410
67	849
67	1153
67	2859
68	8873
69	167
69	7513
70	3574
70	4731
70	5790
71	1665
71	2611
71	6064
72	540
72	2229
72	2267
72	5112
72	7232
73	4082
73	4946
73	8334
74	1253
74	7548
74	9213
75	9556
75	9817
76	433
76	3923
77	1560
77	2624
77	5252
77	8227
78	7321
79	396
79	2284
79	6622
80	1994
80	7515
80	9556
81	2986
81	3751
81	3977
82	1615
83	4442
84	5639
84	9935
85	1934
85	5203
85	8172
85	9711
86	453
87	7984
88	3834
88	4921
89	519
89	3699
89	4379
89	6005
89	9873
91	695
91	2037
91	6443
92	2853
93	166
93	5964
93	8479
94	312
94	2117
95	7646
95	8057
96	2443
96	2926
96	3236
97	4450
97	5220
97	5373
98	4995
98	7537
99	1211
99	3473
99	5595
100	6717
101	293
101	5612
101	7528
101	7688
101	8987
102	1629
102	3967
102	4970
102	7337
103	1874
103	6092
103	8025
104	750
104	7116
105	905
105	9289
106	1163
106	3034
106	4198
106	4469
106	4911
107	8938
107	8959
108	4170
108	5544
108	7180
108	8737
109	294
109	2989
109	8102
110	643
110	3896
111	6782
112	1407
112	7144
113	3830
113	4531
114	5178
114	6061
114	6130
114	9399
115	9597
116	656
116	1077
116	3703
117	1788
117	3041
117	5282
117	5803
117	7468
117	9036
118	162
118	1194
118	4228
119	1141
119	2297
121	1643
121	5409
121	8092
121	8103
121	9157
121	9331
122	8297
123	4687
123	8640
124	553
124	2898
124	5889
125	5059
125	8371
127	2147
127	2926
127	5088
127	6164
127	6899
128	6661
129	6989
130	217
130	1386
131	1748
131	3585
131	3645
131	6662
132	289
132	836
132	2288
132	4935
132	5003
133	1463
133	4044
133	4746
133	5815
133	6319
133	8403
134	8034
135	8202
136	7208
137	3702
137	5860
137	7485
137	9286
139	6599
139	7502
139	8619
140	7843
141	259
141	945
141	1700
141	8580
141	8585
141	9341
141	9606
142	5092
143	4707
143	5918
143	6097
143	9703
144	3857
146	1535
147	947
147	4241
147	7179
148	3346
148	8147
149	1794
149	3110
149	4564
150	4319
150	4925
151	3387
151	9108
152	710
152	6214
153	3282
153	3289
153	6188
153	7128
154	266
155	1380
155	2460
155	4755
155	6215
155	6286
156	591
156	2261
156	7315
156	7559
156	7809
156	9321
157	1512
157	7034
157	7714
157	9297
158	3186
158	3314
158	3346
158	4529
159	2142
159	7633
160	1192
161	2401
161	3232
161	6299
161	8332
162	5694
162	8329
162	9053
163	1916
164	3663
164	3755
164	5277
165	1314
165	7647
166	2650
166	4403
167	2471
167	8312
167	9292
168	1220
168	3520
169	4427
170	4456
170	4808
170	8293
170	9916
171	2101
171	6623
171	7127
172	345
172	478
172	1902
172	5045
173	4177
173	8486
174	1248
174	3359
174	8276
176	933
176	1807
177	1458
177	4053
178	1086
178	5354
178	8346
178	9747
179	1102
180	5036
180	5156
180	5612
180	9217
181	2407
183	1916
184	2493
184	6441
185	9721
186	4103
186	6081
187	5223
188	426
188	6648
188	8896
189	1034
189	4487
189	6140
189	6144
189	6327
190	1631
190	4929
191	2796
193	1028
193	1686
193	4029
193	4228
193	5964
193	6050
193	8892
194	1408
194	2211
194	4517
195	375
195	9314
197	4458
198	2377
198	2544
198	4493
199	2482
199	8161
199	8896
200	672
200	5763
200	9992
201	353
201	3346
202	1026
202	2509
202	7128
202	7462
203	2274
203	5523
203	8290
204	5910
204	8102
205	5177
205	8416
205	9902
206	270
206	659
206	9364
207	4746
207	7376
207	8360
208	3559
209	1949
209	1971
209	3266
209	4396
209	5658
209	8265
210	5122
210	8000
211	586
211	3664
212	217
212	2111
212	3446
212	4142
214	1360
214	2307
215	5504
216	597
216	651
216	7648
216	9386
216	9465
218	870
218	9260
219	1955
219	3996
220	547
220	8675
221	1082
221	1145
221	7676
222	3831
222	6022
222	6221
222	8400
222	9145
223	2445
223	4566
223	6614
223	9614
224	649
224	9122
225	4115
225	5303
225	5771
226	1739
226	4220
226	5635
227	1975
228	4895
228	9960
229	2594
229	4330
229	4399
229	4891
230	1270
230	7014
230	8960
230	9715
231	2089
231	4304
231	5643
231	6463
232	4952
232	6624
232	7268
233	276
233	1321
233	3263
233	3413
233	6286
234	1789
234	4425
234	4822
234	9739
234	9991
235	4843
235	7914
235	8133
235	8446
236	2682
236	2722
236	3723
237	978
237	5968
238	2912
238	3285
240	6643
240	7474
241	5937
242	9051
243	622
243	1242
243	2507
243	2839
243	3198
244	4886
244	6235
244	8431
245	4669
245	9802
248	2380
248	2466
