# Undirected graph (each unordered pair of nodes is saved once): datasets/final/10000/graph_10000_16000.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 10000 Edges: 16000
# NodeId	NodeId
0	3675
0	6768
0	9886
1	976
1	3704
1	5413
2	4717
2	4897
2	9064
3	1204
3	7635
3	8562
5	5245
5	5433
5	9847
6	5771
6	7741
7	3327
7	4995
8	323
8	887
8	3668
8	3799
8	3928
8	8048
8	8581
8	9704
9	3335
9	3729
9	5319
10	4491
10	7399
11	6019
11	7154
11	9395
12	502
12	5890
12	9084
13	625
13	8044
13	8297
13	9096
14	5067
14	7353
15	1450
15	1874
15	2252
15	3053
15	6562
15	9962
16	3123
16	8132
16	8623
16	8751
17	7143
18	4513
18	5257
18	6710
18	8646
19	175
19	3935
19	6411
20	898
20	3449
22	8404
22	9726
23	3616
24	933
24	1251
24	1738
24	2149
24	2744
24	4300
25	7767
26	70
26	2962
26	5168
27	61
27	298
27	5425
27	7575
28	1441
28	2087
29	172
29	1357
29	4080
29	8372
29	8727
30	1760
30	2381
31	594
32	2210
32	2284
32	4919
32	6613
33	3262
33	7477
33	8879
34	2622
34	6624
34	7715
35	2868
35	6595
35	9054
36	1379
36	2028
36	3217
36	5614
36	8822
37	179
37	2547
38	1407
38	3157
38	7390
38	9516
39	5754
40	313
40	3864
40	4653
40	4882
40	7903
40	7945
41	2587
41	2905
41	3923
42	3922
42	4794
42	6918
42	9897
43	307
43	2149
43	6294
43	8729
44	779
44	5755
45	1887
45	3998
45	6223
46	6658
46	7232
47	1096
47	2610
47	5345
47	6702
47	9571
48	1218
48	6507
49	3166
49	5258
49	5683
50	1977
50	2856
50	7745
51	1551
51	3180
51	3317
51	3529
51	3941
51	8029
52	1973
53	110
53	1840
53	4222
53	6683
54	4188
54	5500
54	7429
54	8684
55	898
55	3206
55	4579
55	8369
55	9081
56	954
56	1246
56	1680
56	3915
56	7673
57	4707
57	8866
58	1984
59	60
59	1069
59	1291
59	5277
59	6953
59	8119
59	8778
60	417
60	4878
60	8326
60	8915
61	667
61	1525
61	6785
62	2844
62	4469
62	7116
62	7966
62	9745
63	2352
63	6700
64	7799
65	2749
66	1735
66	4075
66	8314
66	8820
67	1058
67	4819
67	6015
67	6514
67	6978
68	937
68	2912
68	7015
69	3013
69	8240
70	487
70	2140
70	2152
70	5899
70	7796
71	1815
71	1882
71	5575
71	8069
71	9478
72	4644
74	1070
74	1074
74	2533
74	2989
74	5408
74	7253
75	741
75	907
75	1151
75	1601
75	5786
76	573
76	1404
76	5261
76	5297
76	9181
77	1560
78	856
78	4341
