# Undirected graph (each unordered pair of nodes is saved once): datasets/final/200/graph_200_750.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 200 Edges: 750
# NodeId	NodeId
0	19
0	61
0	72
0	107
0	121
0	196
0	198
1	59
1	65
1	159
1	161
1	176
1	199
2	16
2	78
2	110
2	132
2	154
2	164
2	191
3	24
3	37
3	65
3	91
3	108
3	153
3	161
4	27
4	71
4	106
4	112
4	161
4	169
5	23
5	25
5	26
5	49
6	10
6	32
6	60
6	113
6	175
6	191
6	196
7	10
7	16
7	84
7	103
8	66
8	101
8	130
8	153
8	160
8	195
9	27
9	40
9	65
9	93
9	100
9	128
9	199
10	18
10	47
10	70
10	112
10	138
10	144
11	53
11	70
11	80
11	99
11	107
11	109
11	128
12	59
12	67
12	73
12	94
12	108
12	129
12	141
12	155
12	174
13	50
13	75
13	87
13	94
13	157
14	37
14	56
14	76
14	84
14	94
14	133
14	152
14	199
15	22
15	53
15	72
15	81
15	85
15	105
15	173
16	20
16	28
16	47
16	82
16	86
16	98
16	136
16	139
16	156
16	180
17	44
17	98
17	104
17	140
17	180
18	34
18	120
18	126
18	141
18	162
18	183
18	187
18	196
19	29
19	81
19	113
19	133
19	190
19	198
20	77
20	80
20	123
20	135
20	145
20	150
20	156
20	182
21	25
21	33
21	38
21	157
21	159
21	169
21	172
22	51
22	110
22	147
23	88
23	116
23	148
23	158
23	170
24	42
24	43
24	89
24	103
24	144
24	147
24	149
24	178
24	182
25	42
25	120
25	153
25	195
26	52
26	120
26	128
26	182
26	199
27	38
27	74
27	84
27	104
27	112
27	142
27	147
27	191
27	197
28	102
28	115
28	145
28	153
28	173
29	32
29	50
29	66
29	73
29	96
29	163
29	182
29	192
30	31
30	59
30	124
30	140
31	34
31	36
31	64
31	72
31	143
31	148
31	162
31	169
32	54
32	58
32	69
32	93
32	97
32	139
32	153
32	160
33	39
33	53
33	66
33	68
33	105
33	106
33	152
33	169
34	39
34	53
34	69
34	81
34	86
34	103
34	127
34	164
34	165
34	180
34	187
35	64
35	71
35	104
35	139
35	184
35	197
35	199
36	69
36	72
36	107
36	166
37	87
37	113
37	118
37	126
37	151
37	158
37	170
37	178
38	63
38	98
38	138
38	154
38	156
38	161
38	189
39	41
39	136
40	112
40	180
41	117
41	149
41	194
42	46
42	47
42	76
42	87
42	100
42	102
42	109
42	128
42	134
42	140
42	147
