# Undirected graph (each unordered pair of nodes is saved once): datasets/final/300/graph_300_1000.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 300 Edges: 1000
# NodeId	NodeId
0	13
0	118
0	205
0	231
0	237
0	259
0	283
1	6
1	26
1	188
1	255
1	266
1	277
2	82
3	32
3	47
3	59
3	81
3	105
3	114
3	207
3	211
3	267
4	12
4	28
4	93
4	112
4	166
4	203
4	232
4	285
5	19
5	74
5	121
5	152
6	58
6	90
6	134
6	155
6	156
6	172
6	246
6	271
6	290
6	298
7	18
7	68
7	108
7	149
7	278
7	294
7	297
8	125
8	192
8	202
8	207
8	219
8	247
9	77
9	117
9	168
10	194
11	99
11	114
11	146
11	185
11	278
11	282
12	49
12	97
12	178
12	194
12	234
12	256
12	281
12	294
13	33
13	76
13	123
13	157
13	216
13	241
13	249
13	285
14	116
14	214
14	274
14	287
15	66
15	161
15	165
15	197
15	218
15	227
15	282
16	33
16	143
16	195
16	220
16	227
16	266
17	37
17	50
17	62
17	72
17	84
17	178
18	38
18	57
18	89
18	215
18	283
18	294
19	29
19	41
19	136
19	177
19	183
19	289
20	42
20	138
20	168
20	185
20	228
20	249
20	271
20	272
21	26
21	46
21	205
21	294
22	50
22	215
22	266
22	281
23	46
23	78
23	90
23	171
23	187
23	208
23	290
24	56
24	109
24	131
24	132
24	142
24	266
25	104
25	157
25	287
26	45
26	68
26	150
26	222
27	61
27	76
27	124
27	134
27	163
27	169
28	71
28	81
28	87
28	104
28	132
28	154
28	168
28	174
28	212
28	216
28	242
28	246
28	298
29	59
29	67
29	127
29	174
30	81
30	95
30	127
30	175
30	193
30	229
31	36
31	40
31	78
31	126
31	155
31	161
31	253
31	295
32	75
32	110
32	137
32	230
33	63
33	69
33	79
33	85
33	105
33	293
34	35
34	71
34	134
34	209
34	215
34	242
34	247
35	51
35	78
35	102
35	136
35	169
35	176
35	205
35	263
35	290
36	52
36	115
36	155
36	187
36	195
36	201
36	254
37	66
37	104
37	114
37	159
37	188
37	196
37	211
37	264
38	94
38	119
38	167
38	182
38	187
38	280
38	287
39	104
39	118
39	145
39	201
39	203
40	111
40	124
40	168
41	115
41	120
41	157
41	174
41	227
42	47
42	53
42	132
42	164
42	194
42	276
42	282
43	121
43	173
43	206
43	234
43	249
43	282
43	289
44	117
44	162
44	191
44	232
44	284
45	46
45	107
45	154
46	208
46	235
46	251
46	276
47	73
47	105
47	176
47	178
47	187
47	207
47	222
47	246
48	52
48	107
48	139
48	149
48	170
48	179
48	200
49	77
49	128
49	153
49	174
49	196
49	299
50	94
50	107
50	125
50	159
50	189
50	195
51	124
51	142
51	173
52	156
52	284
52	296
53	116
53	299
54	69
54	177
54	201
54	217
54	247
54	254
55	80
55	107
55	134
55	169
55	197
55	241
55	264
55	281
57	141
57	192
58	61
58	113
58	176
58	224
58	237
58	288
58	293
59	63
59	75
59	87
59	120
59	171
59	207
59	290
60	99
60	186
60	207
60	238
60	273
60	286
61	137
61	141
61	247
61	273
62	85
62	115
62	155
62	176
62	196
62	231
63	211
63	247
63	275
63	280
64	71
64	108
64	135
64	253
64	292
65	211
65	240
66	148
66	177
66	187
66	205
66	270
66	278
67	108
67	118
67	229
67	249
67	257
67	268
67	289
68	100
68	172
68	194
68	260
68	294
69	294
70	137
70	274
71	100
71	144
71	181
71	193
71	227
72	89
72	111
72	120
72	213
72	252
72	258
72	292
73	85
73	102
73	110
73	143
73	152
73	164
73	167
73	238
74	86
74	125
74	216
74	262
74	268
74	275
75	131
75	188
75	268
76	85
76	93
76	103
76	116
76	175
76	210
76	272
77	131
77	206
77	287
78	95
78	143
78	161
78	170
78	197
78	222
79	144
79	200
79	239
80	160
80	238
80	240
80	284
81	126
81	151
81	188
81	270
82	120
82	148
82	239
82	256
83	155
83	257
