# Undirected graph (each unordered pair of nodes is saved once): datasets/final/5000/graph_5000_7500.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 5000 Edges: 7500
# NodeId	NodeId
0	1068
1	341
1	2386
1	4878
2	3771
3	1169
3	1428
3	1944
3	2094
3	2674
3	4892
4	965
4	1087
4	3082
4	3773
4	4631
6	794
6	2323
6	2387
7	1559
7	3031
7	3095
7	3780
7	4445
8	810
8	1906
8	3129
9	2868
10	3471
11	3782
11	3843
11	4656
12	1286
13	3643
14	1589
14	1648
14	1795
14	2386
14	2930
14	3788
14	4207
15	1529
15	3372
16	516
16	3231
16	4204
17	397
17	1451
17	1880
17	3628
18	635
18	2285
18	4465
19	1787
19	2402
19	2736
19	2903
19	3397
19	4537
20	2936
20	4626
21	3748
23	131
23	477
23	1513
23	1733
23	4089
24	768
24	3172
24	4272
26	832
26	1780
26	3560
26	3946
27	1700
27	2432
27	3604
28	602
28	3692
28	4839
29	1292
29	1327
29	1549
29	2437
29	3018
29	3103
30	2166
30	3390
30	3693
31	492
31	2663
31	2705
32	2805
32	3182
32	3725
33	1637
33	4562
34	270
34	3774
34	3987
35	3083
36	1372
36	2949
36	3874
37	103
37	691
37	1019
39	1928
39	2003
39	3730
39	3806
40	1815
40	1870
40	2102
40	2563
40	3652
42	3493
43	1566
43	1747
43	2566
43	2817
44	447
44	2778
45	141
45	1394
45	4532
45	4533
45	4793
46	3931
47	298
47	502
47	2577
47	3011
47	3902
48	427
48	2160
48	4450
49	257
49	773
49	3644
50	704
50	921
50	1662
50	2775
50	3936
50	4018
51	84
51	2547
52	1168
52	4900
53	1306
53	2543
53	3391
53	3681
53	3897
54	1717
54	2120
54	4971
55	2116
55	2815
56	1377
56	3036
56	3901
56	4420
57	2802
57	4098
58	508
58	1728
58	1995
58	2873
58	4150
60	3234
61	1811
62	213
62	979
62	2787
62	4821
63	1150
63	3093
63	3499
63	4986
64	2501
64	4155
65	1193
65	2830
65	2893
66	1030
66	2165
66	3513
66	4541
67	696
68	2569
68	4134
69	489
69	1575
69	4855
69	4965
70	1169
70	2054
70	3916
70	4706
71	1461
71	1487
71	2541
73	1670
73	2537
73	4776
73	4896
74	1076
74	3876
74	3903
74	3936
74	4464
75	131
75	2807
75	2879
77	770
78	596
78	2032
78	2420
78	2805
78	3378
79	2698
79	2834
79	3934
81	739
83	182
83	2793
84	2607
84	4657
85	1397
85	2375
85	3353
86	1469
86	3757
86	4991
87	583
87	3398
87	3658
88	1902
88	2906
89	1134
89	2546
89	3813
90	1354
90	4881
91	2640
91	2883
91	3536
91	4879
92	349
92	3440
93	3721
93	4583
94	3754
95	533
96	609
96	3447
97	674
97	1797
98	207
98	2069
98	2856
98	3879
99	1459
99	2859
99	3420
100	1388
100	4523
101	2384
101	2797
102	473
103	1324
103	1919
103	2797
103	2860
103	4106
103	4657
104	292
104	3042
104	4944
105	255
105	1745
105	2392
105	3412
105	4393
105	4503
107	2141
107	4775
108	759
108	1638
108	2024
108	2586
108	3234
108	3535
108	4174
108	4291
109	1159
110	969
110	1290
110	3880
110	4511
111	1142
111	4570
112	1764
112	3927
113	667
113	3386
113	4191
114	417
114	2166
114	2396
114	3425
115	4124
116	342
116	1066
116	3049
116	3161
116	3919
116	4222
116	4628
116	4715
117	251
117	2562
117	2906
117	3154
117	3316
118	1978
118	3678
119	928
119	2150
119	2185
119	2832
119	4021
120	1823
120	2309
120	3060
120	3244
121	1324
122	340
122	2763
123	1343
123	1680
123	2164
123	2358
124	4754
125	1791
125	4108
125	4844
126	652
126	3413
126	3955
126	4804
127	1457
127	2682
127	4578
128	1822
128	2754
128	3162
128	3472
128	4119
128	4841
128	4920
129	986
129	2722
129	4277
130	4683
130	4967
132	482
132	1753
132	1832
133	4133
134	275
134	581
134	4277
135	2363
136	2413
136	2801
136	4396
137	375
137	1480
137	2954
137	3198
138	543
138	1668
138	3668
138	3760
138	4025
139	1423
139	3846
139	3901
139	4844
140	1707
140	1801
140	2905
140	4756
142	2382
142	2845
143	684
143	786
143	1770
143	2777
143	3671
143	3860
144	606
144	914
145	1295
145	1340
145	2927
145	3775
145	4598
146	558
146	1829
146	3436
146	4749
147	2328
147	2510
148	1182
148	1331
148	2567
148	2774
148	3412
149	446
150	1334
150	1424
150	3234
150	4356
150	4989
151	724
151	1232
151	1759
151	1995
151	2567
151	4799
152	3338
152	4446
152	4690
153	3381
154	4852
155	2232
155	2397
155	3411
155	3584
156	2007
156	2985
156	3104
156	3660
157	176
157	881
157	1269
157	2297
157	4084
158	672
158	1610
158	2332
159	2591
159	4017
159	4483
160	1079
160	3800
162	1488
162	2197
162	2802
162	3389
163	223
163	1488
164	319
164	1885
164	2621
164	4603
165	960
165	1625
165	2094
165	2447
165	2699
165	3663
166	224
167	1193
167	2749
169	1758
169	1828
169	4392
170	1283
170	1537
170	2585
171	2876
172	1357
172	2723
172	3306
173	3012
173	4777
174	1406
174	1604
174	1709
174	2296
175	2835
176	1978
176	3047
176	3219
177	856
177	2940
178	540
179	2674
179	3313
181	3524
181	4192
182	857
182	1163
182	1710
182	4690
183	348
183	653
183	1105
183	4067
183	4646
184	305
184	1019
184	3112
185	871
185	1278
185	1492
185	2274
185	2286
185	3837
186	2132
187	409
187	2781
187	3234
188	1698
188	2256
188	2549
188	2550
189	1820
189	2493
190	564
190	1097
190	2473
190	2581
190	4757
191	658
191	2184
191	2515
191	2686
191	4095
192	1889
192	4676
193	4389
194	782
194	2497
194	2504
194	4985
195	533
195	2633
195	3184
195	4945
195	4986
196	2838
196	2862
196	2919
196	4504
197	259
197	1502
197	1666
197	2285
198	2602
198	4729
198	4890
199	3326
199	3512
199	4968
200	2357
201	3511
201	4309
202	264
202	1224
202	3535
202	4211
203	3183
205	1383
205	2054
205	2236
205	2399
205	4140
206	2368
206	3467
207	394
207	1006
207	1662
207	2330
207	2960
208	1355
209	994
209	2315
209	2407
209	3134
209	4803
210	222
210	512
210	696
211	1560
211	2203
211	2404
212	1403
213	3977
214	1246
214	3370
215	864
215	1182
215	2135
216	2965
217	499
217	2070
217	4048
218	262
218	1154
218	3029
218	3459
218	4356
219	936
219	1432
219	3231
220	3376
221	1777
221	3578
222	288
222	1076
222	4280
223	363
223	1828
223	2445
223	4009
224	3273
224	3810
225	1269
225	1392
225	2692
225	4301
227	704
227	1606
227	1681
227	1941
227	2706
227	2809
228	1116
228	2666
229	633
229	1411
230	1905
230	3997
230	4031
230	4071
230	4753
231	1860
231	1876
231	2603
232	2818
232	4130
233	959
233	2705
233	2857
233	3239
233	3362
233	3639
234	1115
235	4273
236	1134
236	1394
236	2109
236	3149
237	1852
237	3164
238	1342
238	2903
238	4157
238	4434
239	793
239	2116
239	2513
239	3760
240	981
240	2921
240	4289
241	481
241	1328
241	1700
241	4520
241	4955
242	429
242	1001
242	1857
243	1207
243	2822
243	4220
244	1534
244	2033
244	2416
244	3184
245	1443
245	2053
245	3475
245	4188
245	4474
246	1433
246	1894
246	2667
246	2950
246	3570
246	3770
246	4360
246	4633
247	459
247	1825
247	4443
248	1470
248	1507
248	4143
248	4664
249	2299
250	579
251	3177
252	1681
252	3434
253	2004
253	3119
254	2311
254	3249
254	4936
255	1987
255	4848
256	386
256	2626
256	2631
257	354
257	1265
257	3279
258	352
258	1957
258	2254
259	857
259	1872
259	2114
259	2472
259	3441
259	4436
260	660
260	914
261	1535
263	623
264	821
265	707
265	1465
267	3872
268	690
268	877
269	1327
269	2578
269	2686
269	2755
270	778
270	1408
270	1955
270	2604
270	3272
270	4053
270	4254
271	471
271	2449
271	3277
271	3937
272	581
272	926
272	2933
272	3960
272	4458
273	420
273	972
273	1089
273	4574
274	1175
274	2294
274	2577
274	2822
274	3391
274	3650
276	709
276	1150
276	1203
277	1664
277	2369
277	3977
277	4480
277	4983
279	1137
280	2058
280	2957
280	3747
280	4240
281	699
281	1344
281	3449
281	4144
282	2405
283	2820
284	915
284	1416
284	1513
284	2096
284	3453
285	543
285	2174
285	3427
286	1724
286	3301
286	3938
287	1869
287	2042
287	2654
288	714
289	2037
289	2831
289	2974
289	3822
290	446
290	617
290	738
290	1621
291	1348
293	2688
293	4000
294	1109
294	2290
294	3069
294	3554
295	2103
295	2374
296	345
296	769
296	1374
297	1492
297	2213
297	2466
297	2910
297	3812
297	3949
297	4491
298	2888
298	3539
298	3952
298	4500
298	4923
299	1010
300	657
300	1930
300	3001
301	1211
301	1711
302	2871
303	395
303	742
303	1814
303	1948
304	1644
304	3448
305	1604
305	3508
305	3847
305	4281
306	4226
307	2250
308	2400
308	2436
308	3950
310	2214
310	3818
310	3996
310	4103
311	2165
311	2954
311	4604
312	3457
312	3847
313	929
313	1206
313	1718
313	4482
314	1480
314	3193
315	3370
316	2104
316	4293
316	4485
316	4870
317	1675
317	3627
318	515
318	1249
318	1613
318	2898
319	791
319	953
319	1001
319	3951
319	4925
320	1820
320	3504
321	1545
321	2203
322	694
322	737
322	2209
322	2503
322	2915
322	4610
323	3772
323	4974
324	562
324	1939
324	3165
324	3737
325	437
325	3177
325	4122
326	3487
326	3507
326	4773
327	3990
327	4081
328	2794
329	4562
330	2176
330	2758
331	1105
331	3194
332	1584
332	2530
332	2919
333	758
333	3484
333	4025
333	4313
333	4871
334	582
335	1309
335	1847
335	2139
335	4637
336	3157
337	1513
337	3389
338	920
338	2375
338	2490
338	4442
339	566
339	687
339	1045
339	3552
339	3658
339	4853
340	1465
340	1922
341	384
341	410
341	3049
342	977
342	1781
342	2053
342	2151
342	2612
342	3627
344	1926
344	3385
344	4639
344	4852
345	1030
345	2086
345	2509
345	4104
347	4377
348	587
348	2638
349	973
349	4707
349	4751
350	657
351	2298
351	3558
352	1227
352	2972
354	701
354	825
354	1300
354	3202
354	3646
354	4784
355	719
355	3242
356	454
356	4670
357	449
357	2869
357	4239
357	4837
358	1565
358	2266
358	2400
358	3387
359	799
359	1026
360	874
360	2228
360	3479
360	4369
362	1336
362	2115
363	2152
363	2688
363	2775
363	3638
364	664
364	828
364	1586
364	2151
364	2484
364	4256
365	1284
366	1082
366	2230
366	2638
367	720
367	1971
367	2075
367	3024
367	4591
368	4328
369	3360
369	4090
369	4962
370	569
370	2349
370	2480
370	3275
370	3548
371	684
371	816
371	1041
371	1362
371	1624
371	1769
372	2343
372	3351
373	3398
373	3573
373	4008
374	2371
374	4714
375	2584
375	4497
376	1425
376	1536
376	1662
376	1805
376	2110
376	3514
377	2812
377	4881
378	1827
379	1632
379	2770
379	4429
380	4095
380	4716
381	947
381	4390
382	870
382	4196
383	1199
383	1606
383	3181
383	4300
384	4037
385	4009
386	785
387	429
387	1560
387	3843
387	4852
388	1573
388	3459
388	3831
388	4359
389	545
389	2660
389	2672
389	3807
389	4144
390	3949
390	4287
391	4000
391	4981
392	1528
392	4007
394	822
394	1885
394	2171
394	2471
394	3629
395	554
396	4568
397	660
397	3594
398	472
398	2406
399	2166
399	2975
399	4489
400	815
400	2813
400	4579
401	1593
401	1755
401	4954
402	1331
402	2027
402	4563
403	1451
403	2790
404	733
404	993
405	915
405	3487
405	4062
406	1212
406	3312
406	3647
406	4593
407	930
407	961
407	2913
407	4133
407	4247
407	4544
408	1093
408	1670
408	1877
408	2815
408	3372
408	4803
409	2971
409	3256
410	641
410	2673
411	1682
412	1549
412	3755
413	3637
413	3781
413	4721
413	4985
414	2790
414	4514
415	811
415	836
416	691
416	1234
416	2830
418	1360
418	3560
418	4166
419	1892
419	3046
420	698
420	1238
420	1854
420	2086
420	2264
420	2562
421	1872
421	2609
423	1348
423	3331
423	3860
424	1507
424	1801
424	2081
424	3289
424	4484
425	651
425	838
425	1639
425	2647
425	2744
425	4783
426	1114
426	2144
427	2322
427	3454
427	3976
427	4967
428	1032
428	2667
429	3201
430	2660
430	3679
430	4688
431	619
431	691
431	846
431	1597
431	3473
431	4756
432	1127
432	2752
433	2854
433	3091
433	3113
433	3569
434	2337
435	2942
435	3765
435	4870
436	860
436	1378
436	2356
436	2636
436	3326
436	4336
437	4436
438	2001
439	790
439	3342
439	3613
440	1411
440	2089
440	2138
440	3516
440	4203
440	4233
441	596
441	1729
441	1881
441	2410
441	3260
441	3543
442	1039
442	3956
443	1319
443	1908
443	3939
444	872
444	1030
444	1746
444	2082
444	2920
444	3854
445	725
445	765
445	2097
445	2486
