# Undirected graph (each unordered pair of nodes is saved once): datasets/final/5000/graph_5000_8000.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 5000 Edges: 8000
# NodeId	NodeId
0	577
0	2143
1	586
1	902
1	4674
1	4994
2	2156
2	2409
3	252
3	458
3	1697
3	2951
4	506
4	971
4	1504
4	4020
4	4553
4	4607
5	1557
5	1698
6	1772
6	2233
6	2977
6	3276
6	4919
7	2524
7	3293
8	789
8	1870
8	4933
9	2021
10	1178
10	1455
11	24
11	581
11	1345
11	1604
11	3201
11	4508
12	1653
12	1960
12	3499
12	3592
13	1847
13	4347
14	143
14	1428
14	1761
14	1951
14	3002
15	2532
15	3573
16	775
16	971
16	3569
16	3775
17	886
17	1490
17	2023
17	2146
17	4101
19	1530
19	2502
19	4105
19	4354
20	215
20	528
20	1688
20	2651
20	2749
20	3038
20	3289
20	3350
20	4030
21	1609
21	3257
22	2442
22	2521
22	2710
22	3026
23	98
23	3128
23	4926
24	2320
24	3116
25	1692
26	933
26	4207
27	443
27	757
27	2961
28	347
29	2330
29	2401
29	2596
29	4223
29	4623
29	4904
30	561
30	1962
30	2888
31	1192
31	1827
32	3085
32	3306
32	3582
32	4118
32	4877
33	210
33	329
33	799
33	983
33	1131
34	1580
34	2533
34	3590
35	1291
35	2986
35	3142
36	1876
36	3164
36	3738
36	4787
37	4394
38	2344
38	3391
39	2936
39	4982
40	744
40	894
40	2947
40	4490
40	4705
42	2561
43	815
43	1216
43	2021
43	2728
43	4304
43	4704
43	4888
44	3067
44	4357
45	1142
45	1959
45	2116
45	2300
45	3717
45	4320
45	4432
45	4527
45	4976
46	2496
46	2562
47	4828
48	606
48	1010
48	1872
48	4788
49	506
49	1937
50	712
50	971
50	1028
51	138
51	2177
52	1572
52	3452
52	4043
52	4295
52	4987
53	1262
53	3443
53	4181
54	2769
54	4888
55	268
55	585
55	1864
55	2173
55	4058
56	554
56	2138
56	2516
57	4123
58	1744
58	4345
58	4372
59	1097
59	4023
60	266
60	713
60	2664
61	1087
62	72
62	1883
63	892
63	1068
63	2451
63	3691
63	4087
64	441
64	1246
65	2867
65	2874
66	457
66	707
66	1490
67	2582
68	1353
69	657
69	1999
69	2137
69	3766
69	4651
69	4745
69	4945
70	3702
70	4080
70	4356
70	4740
71	644
71	1997
71	3857
72	1513
72	2730
72	2889
72	3298
72	4032
72	4787
73	4748
73	4833
74	4196
75	3744
76	832
76	1778
76	2344
76	4650
77	1172
77	2264
77	2337
78	279
78	1454
78	2240
78	2275
78	4042
78	4198
78	4825
79	1032
79	1355
80	2078
80	3249
81	1514
82	343
82	2654
83	3290
83	3334
83	4831
84	2291
84	3397
84	4599
85	4518
86	800
86	2206
86	3105
86	3481
87	2117
87	4810
88	1041
88	2127
88	2248
88	2396
88	3948
89	1945
89	4452
90	1370
90	3958
90	4107
90	4605
91	786
91	4239
91	4351
91	4755
92	1852
93	615
93	2091
93	3214
93	3966
95	179
95	1252
95	1542
95	1720
95	1772
95	2492
95	2690
95	2818
96	344
96	4518
97	488
97	893
97	1564
97	1833
97	3599
98	2227
98	3941
99	1099
100	3692
100	3795
100	4796
100	4813
101	1590
101	1616
102	514
102	925
102	1513
102	2173
102	2898
102	3026
102	3117
102	3391
103	469
103	524
104	159
104	1290
105	1485
105	4032
105	4922
107	2078
107	4642
108	1272
108	1860
108	4221
108	4726
109	1732
109	3162
109	4057
109	4529
110	3455
110	4963
111	1387
111	1463
111	1611
111	2190
111	2365
111	4742
112	1757
112	2923
112	4473
113	2348
113	2968
113	3245
113	3375
113	3563
114	351
114	673
114	1013
114	2713
114	2949
114	3298
114	3710
115	472
115	1396
115	3191
115	3930
115	4345
116	506
116	951
116	1976
116	2202
117	1753
117	2038
117	3736
117	4602
118	471
118	1270
120	251
120	252
120	2742
120	2789
120	2828
120	3226
120	3271
121	4485
122	504
122	934
122	1689
122	2217
123	1487
123	1543
123	1951
123	4229
124	480
124	4525
125	281
125	679
125	1317
125	2138
125	3952
125	4098
126	2744
126	3976
126	4112
126	4867
127	645
127	3061
127	3757
127	3989
127	4310
128	723
128	926
129	1125
129	1552
129	2780
130	554
130	733
130	1258
130	1767
130	4575
130	4866
131	708
131	965
131	1105
131	3211
131	4376
132	809
132	1992
132	2236
132	2277
132	2451
132	4515
134	1075
135	668
135	2747
135	3163
136	1325
136	1377
136	3743
136	3909
137	595
137	917
137	3984
137	4565
138	588
138	1035
138	1469
138	4310
138	4358
139	1449
140	642
140	2686
141	2660
141	3050
141	4277
142	588
142	1979
142	2298
142	3179
142	3587
143	1742
143	2027
143	2993
143	4223
144	4110
145	1399
145	4218
146	1764
146	1886
146	1903
146	2099
147	658
147	2215
148	262
148	1105
148	1402
148	2019
149	393
149	1033
149	2396
149	2508
149	2684
149	2768
149	4083
149	4298
151	325
151	3562
152	793
152	4246
152	4632
153	1985
153	3388
153	3663
154	2680
154	2742
154	3303
154	4110
154	4153
155	2954
155	3475
156	432
156	479
156	2597
156	3753
157	1502
157	3993
157	4481
158	1579
158	2296
158	2720
158	3618
159	1897
159	1983
160	1407
160	2374
161	615
161	1091
161	1869
161	2393
161	4702
162	1467
163	1176
163	2365
163	4154
164	1768
164	2047
165	347
165	698
165	2093
166	4397
167	686
167	2565
168	744
169	192
169	1429
169	2166
169	3980
169	4930
170	279
170	2711
170	3305
170	4743
170	4860
170	4895
171	384
171	772
171	1651
171	2296
171	2562
171	3475
172	349
172	1678
172	2466
172	3173
172	4530
173	3110
173	4327
173	4567
174	807
174	1255
174	2675
174	2750
174	4799
175	1567
175	2084
175	2511
175	4426
176	2972
176	3088
177	684
177	1983
177	2474
177	3399
177	4447
178	2429
178	3505
178	4813
179	2144
179	4943
180	1634
180	1712
180	1934
180	2061
180	2780
180	3968
180	4665
181	1630
181	3234
181	3993
182	2154
182	3182
182	3575
183	4130
184	796
184	1788
185	1132
185	1259
185	2090
185	2854
186	3450
186	4160
187	1764
187	2941
187	3499
187	4251
187	4424
187	4628
188	3368
189	3106
189	4119
190	666
190	3266
190	4244
190	4715
191	1365
191	2255
191	4327
192	2066
192	2520
192	2943
192	4236
193	294
193	1360
193	2999
193	3373
193	3900
194	1113
194	1127
194	1580
195	699
195	3628
195	4578
196	4314
196	4406
196	4550
197	1440
197	4792
198	3402
198	3814
198	4220
198	4479
199	1653
199	4410
200	1034
200	1138
200	2582
200	3535
200	4202
201	722
201	1529
201	4544
201	4878
202	1248
202	3755
203	2268
204	3604
206	1182
206	3188
207	458
207	2967
207	4365
208	453
208	590
208	1468
209	1180
209	2964
209	3728
210	1269
210	2050
210	2068
211	887
211	1008
211	1467
211	1724
211	2132
211	2300
211	2466
211	3693
211	4183
212	2736
213	2583
214	1597
214	1891
214	4980
215	241
215	2416
215	2648
215	4005
215	4110
215	4210
216	545
216	3788
217	301
217	1631
217	3282
218	696
218	3964
219	1927
219	3311
219	4047
220	913
220	1816
220	2626
220	2975
220	4990
221	1801
221	2360
221	2518
221	2911
221	4070
222	570
223	672
223	1090
223	2204
223	3536
223	4574
224	1146
224	1528
224	2054
224	3366
225	1950
225	2656
225	3941
226	244
226	573
226	1646
227	766
227	2339
227	3248
227	3644
228	574
228	640
228	906
228	2615
228	3626
229	323
229	3822
230	817
230	1024
230	1114
230	1468
230	1532
230	1762
230	2324
230	2352
231	2259
231	3118
231	3657
