# Undirected graph (each unordered pair of nodes is saved once): datasets/final/5000/graph_5000_8500.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 5000 Edges: 8500
# NodeId	NodeId
0	2304
0	2812
0	3549
0	3634
1	308
1	489
1	2295
1	4087
2	873
2	3381
3	79
4	3532
5	1463
5	4523
5	4964
6	597
6	847
6	1066
6	1976
6	2084
6	3143
6	4484
7	1755
7	3113
8	1749
8	2144
9	271
9	2307
9	3263
10	2216
10	2810
10	4927
11	1383
11	1464
11	2084
11	2341
11	3768
11	4883
12	551
12	639
12	3288
12	3343
13	20
14	227
14	4319
15	1797
15	3182
15	4452
15	4480
16	2455
16	2945
17	516
17	1315
17	2195
17	4148
17	4782
18	2989
19	403
19	1006
20	1337
20	2123
20	3658
20	4271
20	4274
21	160
21	1828
21	3361
21	4758
21	4841
22	1692
22	1899
22	3968
23	149
23	2485
23	2935
24	2947
25	326
25	2852
25	4149
25	4458
26	3328
27	1053
27	1348
27	1384
27	2471
27	3938
27	4436
28	453
28	1654
28	2649
28	3072
28	3246
28	3468
28	3475
28	3798
29	3012
30	383
30	1494
30	1677
30	1709
30	4209
31	2811
31	3795
31	4158
31	4540
31	4914
32	1835
32	3659
32	4386
33	253
33	3452
33	3539
34	1325
34	1531
34	3216
35	340
35	482
36	4199
37	436
37	542
37	646
37	1045
37	1129
37	1416
37	2908
37	3469
38	486
38	723
38	1744
38	4989
39	1955
39	1970
39	3407
39	3615
40	898
40	1800
40	3708
41	1478
41	2893
41	3762
42	971
42	1061
42	1596
43	3411
43	4647
44	785
44	796
44	2223
44	3711
44	4309
45	2494
45	3774
46	915
46	3428
46	4804
46	4946
47	4793
48	2153
48	4350
49	2089
49	2736
49	2844
49	3014
50	964
50	1167
50	1729
50	3330
50	3447
51	2210
52	1010
52	2716
52	3586
52	4031
52	4737
52	4903
53	1046
53	1167
53	3597
53	3666
53	4001
54	1745
54	4406
55	4227
55	4827
56	3372
56	4475
56	4746
57	371
57	1174
57	1456
57	2095
57	3066
57	3097
58	3930
58	4890
59	3977
59	4092
60	538
60	591
60	937
60	3163
60	3700
61	962
61	1485
61	1935
61	2263
61	4376
61	4861
62	165
62	1705
63	1725
63	2414
63	2433
63	4840
64	1225
64	3201
65	4231
66	1592
67	1155
67	1755
67	4683
68	1085
69	3169
69	4463
70	732
70	1138
70	3313
70	3469
71	2983
71	3332
71	4773
72	334
72	456
72	1290
72	2484
72	2502
72	4097
72	4519
73	762
73	2443
73	2727
73	3287
73	3669
74	1654
74	2849
74	2949
75	1689
75	2635
76	2836
76	4641
76	4783
77	1707
77	3647
78	2878
78	4733
79	3930
80	971
80	3228
80	3658
80	4583
80	4645
81	3965
81	4758
81	4761
82	4151
83	158
83	3073
83	3346
83	4328
84	99
84	752
84	1910
84	2349
84	2533
84	2590
84	3899
85	1921
85	4472
86	204
86	1435
86	2638
86	3310
86	3512
87	115
87	2381
87	2493
88	3500
88	4623
89	517
89	2750
89	3007
89	3076
89	3151
90	470
90	1125
90	2222
90	2623
90	3032
90	3275
90	3372
90	3607
91	463
91	2599
91	2689
91	2814
91	3556
91	4948
92	530
92	2251
92	2407
92	2631
92	3558
92	4744
93	787
93	1320
93	3715
93	4824
93	4879
94	2308
94	2415
94	3163
95	1201
95	1381
95	2887
95	2941
96	277
96	1041
96	1523
96	1930
96	2711
96	2793
96	2816
96	3187
97	1393
97	3585
97	4915
98	3203
98	3366
98	4007
98	4495
99	3637
99	3732
99	3982
100	1929
100	3229
100	4686
101	471
101	1534
101	2251
101	2872
101	3274
101	4209
102	231
102	2464
102	3663
102	3822
102	3900
102	4225
103	1573
103	3043
103	3373
104	2824
104	3493
104	4554
105	2940
105	3099
105	3224
106	366
106	4093
107	863
107	2307
107	4255
108	1070
108	1516
108	1899
109	534
109	1263
109	1513
109	4859
110	395
110	561
110	662
110	684
110	2825
110	3068
111	4771
112	633
112	902
112	1605
112	3469
112	4768
113	455
113	1818
113	4369
114	2290
114	3075
115	4121
116	546
116	2628
117	4525
117	4600
118	1129
118	3233
119	224
119	1082
119	1663
119	2815
120	1387
120	3260
120	3707
120	4372
120	4713
121	2080
121	2416
121	4585
122	498
122	2154
122	3561
122	4353
123	489
123	3292
123	3719
123	4015
123	4026
123	4928
124	1278
124	1285
125	666
125	1151
125	1898
125	3548
125	4440
126	1105
126	3131
127	702
127	2098
128	1663
128	3813
128	4569
129	1148
129	3544
130	3445
131	481
131	695
131	1459
131	2709
131	2787
131	3003
131	3719
132	1748
132	2023
132	2470
133	4141
134	2758
134	3037
135	4729
136	2767
136	2859
136	4891
137	1463
137	4897
138	198
138	959
138	4723
139	2996
140	1285
140	1577
140	2596
140	3048
140	4537
141	3387
141	4708
142	301
142	443
142	1829
142	4430
143	1009
143	1056
143	3898
143	4234
144	449
144	1059
144	4233
144	4635
144	4958
145	309
145	1182
145	1396
146	1292
146	1783
146	3246
146	4220
147	340
147	1293
147	2172
147	2614
148	2569
148	3120
148	3126
148	3731
148	4223
149	800
149	1889
149	4196
149	4756
150	1969
150	2025
150	3196
150	3261
150	4128
151	2856
151	4465
152	905
152	1287
152	2295
152	2707
152	2837
152	3111
152	3727
153	163
153	859
153	1475
153	1716
153	3183
153	3746
153	4630
153	4821
154	377
154	761
154	2862
155	459
155	1010
155	1560
155	2473
155	3242
155	4320
156	2400
156	2558
157	769
157	1105
157	3895
157	4146
157	4194
157	4468
158	1209
158	2086
158	2103
158	2803
158	4584
158	4817
159	1600
159	2871
159	3356
160	1321
160	1688
160	3400
160	3578
162	4728
162	4920
163	1219
164	926
164	1608
164	3303
164	4724
165	967
165	1318
165	1567
165	3075
165	4225
165	4237
166	1310
166	1795
166	4103
166	4371
166	4406
167	1379
167	1870
167	2467
168	447
168	4207
168	4486
169	295
169	1311
169	1678
169	1786
169	2745
169	4360
169	4733
170	1555
170	2118
170	3146
170	3333
170	4392
171	956
171	2549
171	2853
171	3717
171	4051
171	4142
172	1145
173	1365
173	3061
173	3678
173	4106
174	2357
175	2399
176	3188
176	3639
176	4261
176	4570
176	4975
177	347
177	911
177	1415
177	3244
178	779
178	1231
178	3070
179	1864
179	3007
179	3442
179	4311
180	441
180	872
180	1571
181	416
181	1809
181	4841
182	2168
182	2216
182	4258
183	1509
183	4144
183	4590
183	4689
183	4861
184	713
184	1484
184	3513
185	2515
185	3094
185	4226
185	4678
186	822
186	1971
187	1083
187	1098
187	2396
187	3868
187	4091
188	1935
189	332
189	647
189	737
