# Undirected graph (each unordered pair of nodes is saved once): datasets/final/graph_100_2000.txt
# Undirected Erdos-Renyi random graph.
# Nodes: 100 Edges: 2000
# NodeId	NodeId
0	3
0	6
0	14
0	15
0	17
0	18
0	20
0	22
0	23
0	24
0	26
0	27
0	28
0	29
0	30
0	31
0	32
0	33
0	34
0	35
0	37
0	40
0	42
0	43
0	44
0	45
0	50
0	51
0	54
0	57
0	60
0	61
0	62
0	64
0	65
0	66
0	69
0	70
0	72
0	77
0	78
0	79
0	86
0	87
0	88
0	89
0	94
0	95
0	98
0	99
1	2
1	5
1	6
1	12
1	16
1	17
1	20
1	23
1	24
1	25
1	26
1	29
1	30
1	31
1	33
1	35
1	36
1	42
1	43
1	47
1	50
1	55
1	61
1	63
1	66
1	68
1	69
1	70
1	73
1	75
1	84
1	86
1	87
1	90
1	91
1	95
1	99
2	4
2	5
2	6
2	10
2	11
2	12
2	13
2	16
2	18
2	22
2	23
2	28
2	32
2	34
2	36
2	37
2	38
2	41
2	42
2	44
2	46
2	48
2	49
2	50
2	52
2	54
2	55
2	59
2	60
2	62
2	63
2	66
2	68
2	71
2	76
2	77
2	78
2	81
2	82
2	83
2	84
2	88
2	91
2	93
2	99
3	5
3	11
3	12
3	13
3	16
3	17
3	18
3	21
3	23
3	24
3	25
3	26
3	27
3	35
3	38
3	40
3	44
3	46
3	47
3	51
3	52
3	56
3	57
3	60
3	61
3	63
3	65
3	71
3	72
3	74
3	77
3	81
3	82
3	83
3	89
3	91
3	94
4	11
4	14
4	15
4	16
4	18
4	23
4	25
4	27
4	29
4	31
4	33
4	34
4	45
4	46
4	49
4	52
4	53
4	55
4	56
4	57
4	60
4	61
4	64
4	65
4	69
4	71
4	72
4	73
4	75
4	76
4	77
4	78
4	81
4	85
4	92
4	93
4	95
4	98
5	9
5	11
5	12
5	13
5	16
5	17
5	18
5	20
5	21
5	22
5	24
5	30
5	31
5	32
5	33
5	40
5	42
5	46
5	48
5	50
5	53
5	54
5	55
5	60
5	61
5	62
5	64
5	68
5	73
5	74
5	76
5	79
5	80
5	83
5	84
5	85
5	89
5	90
5	93
5	96
6	11
6	13
6	15
6	16
6	20
6	25
6	29
6	30
6	31
6	35
6	39
6	43
6	45
6	48
6	52
6	54
6	56
6	59
6	60
6	62
6	63
6	69
6	70
6	73
6	75
6	76
6	78
6	83
6	84
6	85
6	87
6	94
6	97
6	99
7	8
7	9
7	10
7	17
7	18
7	19
7	22
7	23
7	25
7	26
7	28
7	29
7	30
7	32
7	35
7	38
7	41
7	44
7	45
7	46
7	48
7	50
7	51
7	58
7	61
7	66
7	67
7	69
7	70
7	72
7	74
7	75
7	77
7	79
7	84
7	86
7	91
7	93
7	97
7	98
8	12
8	13
8	18
8	29
8	38
8	43
8	44
8	52
8	57
8	59
8	60
8	65
8	72
8	73
8	74
8	77
8	84
8	90
8	96
8	97
9	10
9	11
9	15
9	16
9	18
9	19
9	20
9	24
9	25
9	29
9	34
9	36
9	38
9	39
9	40
9	42
9	45
9	46
9	47
9	49
9	50
9	51
9	52
9	60
9	63
9	64
9	65
9	68
9	70
9	71
9	72
9	73
9	78
9	79
9	88
9	89
9	92
9	93
9	97
9	98
10	11
10	13
10	15
10	20
10	21
10	25
10	26
10	27
10	29
10	31
10	33
10	34
10	38
10	42
10	44
10	45
10	48
10	51
10	53
10	55
10	56
10	58
10	60
10	64
10	67
10	68
10	73
10	77
10	81
10	82
10	83
10	86
10	87
10	89
10	90
10	92
10	93
10	97
10	99
11	16
11	17
11	18
11	42
11	43
11	45
11	47
11	49
11	50
11	52
11	60
11	61
11	62
11	65
11	66
11	68
11	73
11	74
11	76
11	77
11	78
11	79
11	80
11	82
11	84
11	85
11	88
11	89
11	94
11	97
11	98
12	13
12	15
12	16
12	18
12	20
12	21
12	22
12	26
12	29
12	30
12	33
12	34
12	37
12	38
12	41
12	51
12	57
12	58
12	59
12	60
12	63
12	65
12	66
12	70
12	73
12	74
12	75
12	77
12	80
12	82
12	83
12	86
12	87
12	90
12	92
12	93
12	94
12	95
12	97
13	15
13	18
13	19
13	20
13	21
13	24
13	25
13	26
13	28
13	32
13	35
13	36
13	37
13	38
13	40
13	41
13	42
13	44
13	45
13	47
13	48
13	49
13	52
13	53
13	66
13	67
13	71
13	74
13	75
13	80
13	84
13	85
13	86
13	93
13	95
13	98
13	99
14	15
14	16
14	18
14	20
14	24
14	25
14	30
14	33
14	37
14	38
14	39
14	44
14	47
14	50
14	52
14	54
14	55
14	56
14	59
14	62
14	64
14	65
14	68
14	69
14	72
14	74
14	76
14	78
14	80
14	84
14	89
14	90
14	91
14	98
15	17
15	18
15	20
15	21
15	22
15	28
15	30
15	32
15	33
15	34
15	35
15	39
15	53
15	54
15	56
